open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,open_time_vn,close_time_vn
2025-08-29 11:00:00+00:00,110008.0,110161.93,109835.29,110098.81,458.57754,2025-08-29 11:59:59.999000+00:00,50457429.26887490,83593,243.52909000,26797563.33348360,0,2025-08-29 18:00:00+07:00,2025-08-29 18:59:59.999000+07:00
2025-08-29 12:00:00+00:00,110098.81,111517.07,110070.73,110728.0,1553.7899,2025-08-29 12:59:59.999000+00:00,172219432.85028580,227730,904.20289000,100241366.63878460,0,2025-08-29 19:00:00+07:00,2025-08-29 19:59:59.999000+07:00
2025-08-29 13:00:00+00:00,110728.01,110780.57,108900.0,109106.14,2037.27573,2025-08-29 13:59:59.999000+00:00,223413630.19822630,345928,722.32338000,79247708.59547850,0,2025-08-29 20:00:00+07:00,2025-08-29 20:59:59.999000+07:00
2025-08-29 14:00:00+00:00,109106.14,109560.14,108103.0,108198.67,2371.46354,2025-08-29 14:59:59.999000+00:00,257737764.54618810,433253,1141.03609000,124032709.54434620,0,2025-08-29 21:00:00+07:00,2025-08-29 21:59:59.999000+07:00
2025-08-29 15:00:00+00:00,108198.66,108727.38,108188.39,108386.23,1766.75123,2025-08-29 15:59:59.999000+00:00,191663689.36811810,239141,1030.11671000,111773764.78657040,0,2025-08-29 22:00:00+07:00,2025-08-29 22:59:59.999000+07:00
2025-08-29 16:00:00+00:00,108386.23,108832.0,108140.0,108705.67,960.99261,2025-08-29 16:59:59.999000+00:00,104353977.22175530,170068,413.70679000,44929318.70690900,0,2025-08-29 23:00:00+07:00,2025-08-29 23:59:59.999000+07:00
2025-08-29 17:00:00+00:00,108705.68,108725.5,108155.73,108466.01,529.32413,2025-08-29 17:59:59.999000+00:00,57388934.66153120,153974,214.56311000,23259633.42239870,0,2025-08-30 00:00:00+07:00,2025-08-30 00:59:59.999000+07:00
2025-08-29 18:00:00+00:00,108466.01,108500.0,108101.07,108145.4,328.44201,2025-08-29 18:59:59.999000+00:00,35550219.19654050,107167,137.16231000,14845582.65198460,0,2025-08-30 01:00:00+07:00,2025-08-30 01:59:59.999000+07:00
2025-08-29 19:00:00+00:00,108145.4,108744.0,107934.24,108212.01,786.88663,2025-08-29 19:59:59.999000+00:00,85200916.04733480,160000,298.65040000,32352396.52469720,0,2025-08-30 02:00:00+07:00,2025-08-30 02:59:59.999000+07:00
2025-08-29 20:00:00+00:00,108212.01,108263.02,107506.0,107770.78,1863.41834,2025-08-29 20:59:59.999000+00:00,200877267.71467040,187536,661.83430000,71326122.12386720,0,2025-08-30 03:00:00+07:00,2025-08-30 03:59:59.999000+07:00
2025-08-29 21:00:00+00:00,107770.78,108470.75,107463.9,108450.01,644.62367,2025-08-29 21:59:59.999000+00:00,69595866.54257930,118770,355.19421000,38362655.91451490,0,2025-08-30 04:00:00+07:00,2025-08-30 04:59:59.999000+07:00
2025-08-29 22:00:00+00:00,108450.0,108480.49,108207.79,108378.97,247.74076,2025-08-29 22:59:59.999000+00:00,26837779.20838640,51372,111.22409000,12048788.99689860,0,2025-08-30 05:00:00+07:00,2025-08-30 05:59:59.999000+07:00
2025-08-29 23:00:00+00:00,108378.98,108549.99,108322.79,108377.4,257.31363,2025-08-29 23:59:59.999000+00:00,27907260.01557510,58662,127.77249000,13858767.04736220,0,2025-08-30 06:00:00+07:00,2025-08-30 06:59:59.999000+07:00
2025-08-30 00:00:00+00:00,108377.4,108410.73,108139.49,108300.71,612.21355,2025-08-30 00:59:59.999000+00:00,66283989.03294480,77611,259.28945000,28074145.25930760,0,2025-08-30 07:00:00+07:00,2025-08-30 07:59:59.999000+07:00
2025-08-30 01:00:00+00:00,108300.7,108350.0,107350.1,107447.97,702.48254,2025-08-30 01:59:59.999000+00:00,75819220.76979370,106456,240.71780000,25977347.57325550,0,2025-08-30 08:00:00+07:00,2025-08-30 08:59:59.999000+07:00
2025-08-30 02:00:00+00:00,107447.97,107951.77,107384.0,107782.01,781.27336,2025-08-30 02:59:59.999000+00:00,84207478.05916250,126299,417.09629000,44955147.94686250,0,2025-08-30 09:00:00+07:00,2025-08-30 09:59:59.999000+07:00
2025-08-30 03:00:00+00:00,107782.01,108436.21,107769.48,108436.2,1148.16791,2025-08-30 03:59:59.999000+00:00,124253278.70041510,119745,655.71579000,70952005.92037570,0,2025-08-30 10:00:00+07:00,2025-08-30 10:59:59.999000+07:00
2025-08-30 04:00:00+00:00,108436.21,108697.28,108372.95,108435.59,1453.52211,2025-08-30 04:59:59.999000+00:00,157732061.69235510,90967,1078.89982000,117076570.51049460,0,2025-08-30 11:00:00+07:00,2025-08-30 11:59:59.999000+07:00
2025-08-30 05:00:00+00:00,108435.58,108480.71,108129.3,108347.2,569.67263,2025-08-30 05:59:59.999000+00:00,61718987.57885980,75808,214.74964000,23263628.55308750,0,2025-08-30 12:00:00+07:00,2025-08-30 12:59:59.999000+07:00
2025-08-30 06:00:00+00:00,108347.2,108554.73,108209.35,108320.0,334.65645,2025-08-30 06:59:59.999000+00:00,36252082.33568920,56908,147.40327000,15968833.42528480,0,2025-08-30 13:00:00+07:00,2025-08-30 13:59:59.999000+07:00
2025-08-30 07:00:00+00:00,108320.0,108524.26,108120.0,108524.26,694.47404,2025-08-30 07:59:59.999000+00:00,75257056.06883010,62240,487.36170000,52820067.56332840,0,2025-08-30 14:00:00+07:00,2025-08-30 14:59:59.999000+07:00
2025-08-30 08:00:00+00:00,108524.26,108777.43,108488.0,108568.0,287.42447,2025-08-30 08:59:59.999000+00:00,31216771.09035260,53502,150.42436000,16337751.42008310,0,2025-08-30 15:00:00+07:00,2025-08-30 15:59:59.999000+07:00
2025-08-30 09:00:00+00:00,108568.0,108604.82,108470.84,108517.63,290.0264,2025-08-30 09:59:59.999000+00:00,31476733.68202400,36360,129.78800000,14085903.08662390,0,2025-08-30 16:00:00+07:00,2025-08-30 16:59:59.999000+07:00
2025-08-30 10:00:00+00:00,108517.63,108690.49,108400.0,108425.99,427.7596,2025-08-30 10:59:59.999000+00:00,46433682.16044570,44018,234.68368000,25473653.54584020,0,2025-08-30 17:00:00+07:00,2025-08-30 17:59:59.999000+07:00
2025-08-30 11:00:00+00:00,108425.98,108714.35,108422.36,108680.01,411.74343,2025-08-30 11:59:59.999000+00:00,44697115.53385310,33778,288.56165000,31325034.89433300,0,2025-08-30 18:00:00+07:00,2025-08-30 18:59:59.999000+07:00
2025-08-30 12:00:00+00:00,108680.01,108680.01,108333.0,108614.86,356.51633,2025-08-30 12:59:59.999000+00:00,38681485.08261390,69184,152.93628000,16591831.84137040,0,2025-08-30 19:00:00+07:00,2025-08-30 19:59:59.999000+07:00
2025-08-30 13:00:00+00:00,108614.85,108614.86,108190.52,108531.14,552.78663,2025-08-30 13:59:59.999000+00:00,59918124.91623050,83713,226.66606000,24574126.77355800,0,2025-08-30 20:00:00+07:00,2025-08-30 20:59:59.999000+07:00
2025-08-30 14:00:00+00:00,108531.14,108740.16,108408.84,108661.99,285.06574,2025-08-30 14:59:59.999000+00:00,30956020.96458480,54256,157.39534000,17096042.43540150,0,2025-08-30 21:00:00+07:00,2025-08-30 21:59:59.999000+07:00
2025-08-30 15:00:00+00:00,108662.0,108926.15,108551.08,108869.98,346.17102,2025-08-30 15:59:59.999000+00:00,37657696.09207270,65208,207.34668000,22554638.23373490,0,2025-08-30 22:00:00+07:00,2025-08-30 22:59:59.999000+07:00
2025-08-30 16:00:00+00:00,108869.98,108879.96,108665.63,108815.72,286.49152,2025-08-30 16:59:59.999000+00:00,31165943.77269530,39653,182.95146000,19901915.74533010,0,2025-08-30 23:00:00+07:00,2025-08-30 23:59:59.999000+07:00
2025-08-30 17:00:00+00:00,108815.72,108898.17,108625.46,108784.71,163.33936,2025-08-30 17:59:59.999000+00:00,17771789.03045330,37010,77.21647000,8401220.30731840,0,2025-08-31 00:00:00+07:00,2025-08-31 00:59:59.999000+07:00
2025-08-30 18:00:00+00:00,108784.71,108839.13,108629.28,108739.72,109.15999,2025-08-30 18:59:59.999000+00:00,11870492.43872120,28377,47.10110000,5121759.79046230,0,2025-08-31 01:00:00+07:00,2025-08-31 01:59:59.999000+07:00
2025-08-30 19:00:00+00:00,108739.72,108900.0,108650.0,108828.33,118.59542,2025-08-30 19:59:59.999000+00:00,12900723.65903180,28098,51.48355000,5600248.03122710,0,2025-08-31 02:00:00+07:00,2025-08-31 02:59:59.999000+07:00
2025-08-30 20:00:00+00:00,108828.32,108838.27,108580.93,108648.0,168.45642,2025-08-30 20:59:59.999000+00:00,18310723.62715180,36532,47.10042000,5118976.11639620,0,2025-08-31 03:00:00+07:00,2025-08-31 03:59:59.999000+07:00
2025-08-30 21:00:00+00:00,108648.0,108682.81,108500.0,108588.67,162.11994,2025-08-30 21:59:59.999000+00:00,17604469.04764570,29013,63.73411000,6920864.42567460,0,2025-08-31 04:00:00+07:00,2025-08-31 04:59:59.999000+07:00
2025-08-30 22:00:00+00:00,108588.67,108595.9,108468.77,108531.12,159.37321,2025-08-30 22:59:59.999000+00:00,17297612.16577590,25356,64.26399000,6974737.88264310,0,2025-08-31 05:00:00+07:00,2025-08-31 05:59:59.999000+07:00
2025-08-30 23:00:00+00:00,108531.13,108816.34,108530.15,108816.33,286.89952,2025-08-30 23:59:59.999000+00:00,31183235.23704970,30948,214.29092000,23291343.56140760,0,2025-08-31 06:00:00+07:00,2025-08-31 06:59:59.999000+07:00
2025-08-31 00:00:00+00:00,108816.33,109400.0,108801.35,109389.08,767.94031,2025-08-31 00:59:59.999000+00:00,83755667.01543490,104140,369.33709000,40301392.88681090,0,2025-08-31 07:00:00+07:00,2025-08-31 07:59:59.999000+07:00
2025-08-31 01:00:00+00:00,109389.09,109480.02,109141.6,109429.01,456.69292,2025-08-31 01:59:59.999000+00:00,49928308.29579130,75885,240.64050000,26309366.64782530,0,2025-08-31 08:00:00+07:00,2025-08-31 08:59:59.999000+07:00
2025-08-31 02:00:00+00:00,109429.02,109439.54,109171.97,109224.87,227.48673,2025-08-31 02:59:59.999000+00:00,24868342.34800290,35575,86.32911000,9437557.37137520,0,2025-08-31 09:00:00+07:00,2025-08-31 09:59:59.999000+07:00
2025-08-31 03:00:00+00:00,109224.88,109378.93,109160.05,109223.84,304.7115,2025-08-31 03:59:59.999000+00:00,33299546.85898560,46448,210.94535000,23053627.72099850,0,2025-08-31 10:00:00+07:00,2025-08-31 10:59:59.999000+07:00
2025-08-31 04:00:00+00:00,109223.84,109231.41,108666.93,108816.32,409.65172,2025-08-31 04:59:59.999000+00:00,44594955.83197440,57438,148.87799000,16203433.52939170,0,2025-08-31 11:00:00+07:00,2025-08-31 11:59:59.999000+07:00
2025-08-31 05:00:00+00:00,108816.33,108816.33,108572.0,108756.85,297.82501,2025-08-31 05:59:59.999000+00:00,32369445.54641260,44325,127.27777000,13832153.10634280,0,2025-08-31 12:00:00+07:00,2025-08-31 12:59:59.999000+07:00
2025-08-31 06:00:00+00:00,108756.85,108778.27,108523.49,108716.65,209.89685,2025-08-31 06:59:59.999000+00:00,22810908.68031100,36858,89.88702000,9769076.14795480,0,2025-08-31 13:00:00+07:00,2025-08-31 13:59:59.999000+07:00
2025-08-31 07:00:00+00:00,108716.65,108829.17,108670.0,108708.26,259.88571,2025-08-31 07:59:59.999000+00:00,28262951.05848790,29794,67.73694000,7365888.36880340,0,2025-08-31 14:00:00+07:00,2025-08-31 14:59:59.999000+07:00
2025-08-31 08:00:00+00:00,108708.25,109030.51,108708.25,109011.67,217.73644,2025-08-31 08:59:59.999000+00:00,23707377.54677500,40282,104.77627000,11409197.84282200,0,2025-08-31 15:00:00+07:00,2025-08-31 15:59:59.999000+07:00
2025-08-31 09:00:00+00:00,109011.67,109100.0,108447.6,108507.68,344.54949,2025-08-31 09:59:59.999000+00:00,37471265.32408750,67187,126.70007000,13781575.62055080,0,2025-08-31 16:00:00+07:00,2025-08-31 16:59:59.999000+07:00
2025-08-31 10:00:00+00:00,108507.68,108628.63,108303.21,108560.23,639.93429,2025-08-31 10:59:59.999000+00:00,69400025.24338530,78457,253.87775000,27535813.86396720,0,2025-08-31 17:00:00+07:00,2025-08-31 17:59:59.999000+07:00
2025-08-31 11:00:00+00:00,108560.23,108597.19,108323.73,108389.76,388.6744,2025-08-31 11:59:59.999000+00:00,42154743.13141470,48431,134.28725000,14562660.25415260,0,2025-08-31 18:00:00+07:00,2025-08-31 18:59:59.999000+07:00
2025-08-31 12:00:00+00:00,108389.77,108486.13,108307.69,108309.2,637.73664,2025-08-31 12:59:59.999000+00:00,69117709.90665670,63377,248.85764000,26972449.98684460,0,2025-08-31 19:00:00+07:00,2025-08-31 19:59:59.999000+07:00
2025-08-31 13:00:00+00:00,108309.21,108451.45,108191.29,108418.02,675.04582,2025-08-31 13:59:59.999000+00:00,73110784.05775080,81851,270.93158000,29344014.21851900,0,2025-08-31 20:00:00+07:00,2025-08-31 20:59:59.999000+07:00
2025-08-31 14:00:00+00:00,108418.02,108515.68,108255.43,108467.33,482.56215,2025-08-31 14:59:59.999000+00:00,52299269.14161390,56087,262.94226000,28502204.72822880,0,2025-08-31 21:00:00+07:00,2025-08-31 21:59:59.999000+07:00
2025-08-31 15:00:00+00:00,108467.32,108858.43,108462.6,108818.69,646.54444,2025-08-31 15:59:59.999000+00:00,70225292.00693810,76269,487.65760000,52962511.02036900,0,2025-08-31 22:00:00+07:00,2025-08-31 22:59:59.999000+07:00
2025-08-31 16:00:00+00:00,108818.69,108978.0,108555.0,108922.79,566.18074,2025-08-31 16:59:59.999000+00:00,61589696.50082530,77612,359.01136000,39053361.36860950,0,2025-08-31 23:00:00+07:00,2025-08-31 23:59:59.999000+07:00
2025-08-31 17:00:00+00:00,108922.79,108993.88,108852.89,108993.87,242.1119,2025-08-31 17:59:59.999000+00:00,26373552.94380880,36622,126.11240000,13736900.42669100,0,2025-09-01 00:00:00+07:00,2025-09-01 00:59:59.999000+07:00
2025-08-31 18:00:00+00:00,108993.88,109237.51,108927.5,109146.62,264.16429,2025-08-31 18:59:59.999000+00:00,28812349.41829690,40598,155.28913000,16937130.55432020,0,2025-09-01 01:00:00+07:00,2025-09-01 01:59:59.999000+07:00
2025-08-31 19:00:00+00:00,109146.62,109167.84,108916.28,108930.0,160.04622,2025-08-31 19:59:59.999000+00:00,17450906.21599360,34179,60.91702000,6641538.09522590,0,2025-09-01 02:00:00+07:00,2025-09-01 02:59:59.999000+07:00
2025-08-31 20:00:00+00:00,108930.0,109118.0,108880.0,109117.99,190.53944,2025-08-31 20:59:59.999000+00:00,20774880.63082040,30465,112.98363000,12319321.65179120,0,2025-09-01 03:00:00+07:00,2025-09-01 03:59:59.999000+07:00
2025-08-31 21:00:00+00:00,109118.0,109118.0,108957.12,109037.29,156.22084,2025-08-31 21:59:59.999000+00:00,17033744.90362730,26559,77.50066000,8449694.58818320,0,2025-09-01 04:00:00+07:00,2025-09-01 04:59:59.999000+07:00
2025-08-31 22:00:00+00:00,109037.3,109230.0,108758.37,108900.46,245.89578,2025-08-31 22:59:59.999000+00:00,26805113.48233300,56536,137.43865000,14985546.53621190,0,2025-09-01 05:00:00+07:00,2025-09-01 05:59:59.999000+07:00
2025-08-31 23:00:00+00:00,108900.45,108917.36,108076.93,108246.35,697.48233,2025-08-31 23:59:59.999000+00:00,75590058.26160390,121658,313.29554000,33940471.63319880,0,2025-09-01 06:00:00+07:00,2025-09-01 06:59:59.999000+07:00
2025-09-01 00:00:00+00:00,108246.36,108406.18,107631.68,108222.37,1078.8221,2025-09-01 00:59:59.999000+00:00,116502666.71286960,213874,478.02672000,51613477.68853730,0,2025-09-01 07:00:00+07:00,2025-09-01 07:59:59.999000+07:00
2025-09-01 01:00:00+00:00,108222.37,108482.98,107968.09,108150.24,471.21562,2025-09-01 01:59:59.999000+00:00,50978640.87134690,168219,214.66579000,23223696.50407150,0,2025-09-01 08:00:00+07:00,2025-09-01 08:59:59.999000+07:00
2025-09-01 02:00:00+00:00,108150.24,108197.67,107425.42,107617.05,869.81682,2025-09-01 02:59:59.999000+00:00,93716741.62590400,181538,352.16529000,37933955.71463300,0,2025-09-01 09:00:00+07:00,2025-09-01 09:59:59.999000+07:00
2025-09-01 03:00:00+00:00,107617.05,107769.94,107393.0,107660.01,786.48643,2025-09-01 03:59:59.999000+00:00,84585963.43494930,115105,330.26079000,35521916.73413980,0,2025-09-01 10:00:00+07:00,2025-09-01 10:59:59.999000+07:00
2025-09-01 04:00:00+00:00,107660.0,107759.99,107279.51,107409.1,645.82838,2025-09-01 04:59:59.999000+00:00,69402878.74507830,105981,274.03666000,29449126.48756560,0,2025-09-01 11:00:00+07:00,2025-09-01 11:59:59.999000+07:00
2025-09-01 05:00:00+00:00,107409.09,107987.4,107255.0,107866.12,547.79285,2025-09-01 05:59:59.999000+00:00,58926108.02539270,113693,257.82070000,27736669.43962680,0,2025-09-01 12:00:00+07:00,2025-09-01 12:59:59.999000+07:00
2025-09-01 06:00:00+00:00,107866.13,108128.0,107594.42,108064.75,384.59049,2025-09-01 06:59:59.999000+00:00,41506789.12773560,95631,213.03542000,22995603.90393110,0,2025-09-01 13:00:00+07:00,2025-09-01 13:59:59.999000+07:00
2025-09-01 07:00:00+00:00,108064.76,109432.99,107984.79,109432.99,1325.96108,2025-09-01 07:59:59.999000+00:00,144216492.77308330,178478,816.95367000,88854837.78746840,0,2025-09-01 14:00:00+07:00,2025-09-01 14:59:59.999000+07:00
2025-09-01 08:00:00+00:00,109432.99,109820.02,109424.0,109590.0,1103.75653,2025-09-01 08:59:59.999000+00:00,120961985.89004100,165130,521.31661000,57134651.45195060,0,2025-09-01 15:00:00+07:00,2025-09-01 15:59:59.999000+07:00
2025-09-01 09:00:00+00:00,109590.0,109912.4,109485.57,109524.12,513.50327,2025-09-01 09:59:59.999000+00:00,56330493.29482920,100855,244.47960000,26821801.69422640,0,2025-09-01 16:00:00+07:00,2025-09-01 16:59:59.999000+07:00
2025-09-01 10:00:00+00:00,109524.13,109535.32,108186.41,108571.41,948.82778,2025-09-01 10:59:59.999000+00:00,103198657.89395380,155725,378.30020000,41125926.53216800,0,2025-09-01 17:00:00+07:00,2025-09-01 17:59:59.999000+07:00
2025-09-01 11:00:00+00:00,108571.42,108857.35,108464.0,108782.88,545.20367,2025-09-01 11:59:59.999000+00:00,59232440.13623400,77283,275.64236000,29945651.84039020,0,2025-09-01 18:00:00+07:00,2025-09-01 18:59:59.999000+07:00
2025-09-01 12:00:00+00:00,108782.89,109165.47,108635.39,109108.27,636.3452,2025-09-01 12:59:59.999000+00:00,69332854.59830700,75699,259.91603000,28323029.55220850,0,2025-09-01 19:00:00+07:00,2025-09-01 19:59:59.999000+07:00
2025-09-01 13:00:00+00:00,109108.27,109520.0,108936.44,109023.61,725.12306,2025-09-01 13:59:59.999000+00:00,79189883.74998900,119034,323.73284000,35363778.68566110,0,2025-09-01 20:00:00+07:00,2025-09-01 20:59:59.999000+07:00
2025-09-01 14:00:00+00:00,109023.61,109332.28,108824.82,109146.6,490.85432,2025-09-01 14:59:59.999000+00:00,53542909.33919360,112704,230.43226000,25142708.50744620,0,2025-09-01 21:00:00+07:00,2025-09-01 21:59:59.999000+07:00
2025-09-01 15:00:00+00:00,109146.59,109373.1,108566.0,108784.33,414.02255,2025-09-01 15:59:59.999000+00:00,45087150.55908200,104092,188.82619000,20562187.44386000,0,2025-09-01 22:00:00+07:00,2025-09-01 22:59:59.999000+07:00
2025-09-01 16:00:00+00:00,108784.33,109096.0,108653.09,108774.23,374.40601,2025-09-01 16:59:59.999000+00:00,40762467.99187470,83854,176.02899000,19163728.12868120,0,2025-09-01 23:00:00+07:00,2025-09-01 23:59:59.999000+07:00
2025-09-01 17:00:00+00:00,108774.23,108953.82,108391.3,108927.61,570.88854,2025-09-01 17:59:59.999000+00:00,62052707.09778160,97756,269.84210000,29328684.46876750,0,2025-09-02 00:00:00+07:00,2025-09-02 00:59:59.999000+07:00
2025-09-01 18:00:00+00:00,108927.61,109267.22,108921.17,109240.0,346.10668,2025-09-01 18:59:59.999000+00:00,37764012.60756210,50356,185.78637000,20270724.10443490,0,2025-09-02 01:00:00+07:00,2025-09-02 01:59:59.999000+07:00
2025-09-01 19:00:00+00:00,109240.0,109329.65,109160.27,109217.64,261.74926,2025-09-01 19:59:59.999000+00:00,28592439.71589250,34436,98.16543000,10722805.39716240,0,2025-09-02 02:00:00+07:00,2025-09-02 02:59:59.999000+07:00
2025-09-01 20:00:00+00:00,109217.65,109217.65,108284.0,108877.38,873.53022,2025-09-01 20:59:59.999000+00:00,94969948.99440280,100219,395.40443000,42976408.79865300,0,2025-09-02 03:00:00+07:00,2025-09-02 03:59:59.999000+07:00
2025-09-01 21:00:00+00:00,108877.39,108939.42,107459.49,107800.8,917.91242,2025-09-01 21:59:59.999000+00:00,99142053.79788440,115017,398.31817000,42992585.90042480,0,2025-09-02 04:00:00+07:00,2025-09-02 04:59:59.999000+07:00
2025-09-01 22:00:00+00:00,107800.8,108500.04,107588.01,108444.96,517.76894,2025-09-01 22:59:59.999000+00:00,55916114.29041940,81843,289.88999000,31305224.53524000,0,2025-09-02 05:00:00+07:00,2025-09-02 05:59:59.999000+07:00
2025-09-01 23:00:00+00:00,108444.96,109442.95,108428.45,109237.42,703.08997,2025-09-01 23:59:59.999000+00:00,76604237.50732840,82862,359.94440000,39221767.68318510,0,2025-09-02 06:00:00+07:00,2025-09-02 06:59:59.999000+07:00
2025-09-02 00:00:00+00:00,109237.43,109337.64,108883.8,109040.36,552.10707,2025-09-02 00:59:59.999000+00:00,60227493.25317290,72837,250.40520000,27318689.04253370,0,2025-09-02 07:00:00+07:00,2025-09-02 07:59:59.999000+07:00
2025-09-02 01:00:00+00:00,109040.36,109611.11,108993.0,109313.0,616.57671,2025-09-02 01:59:59.999000+00:00,67408743.07911840,87760,364.02667000,39804797.40886790,0,2025-09-02 08:00:00+07:00,2025-09-02 08:59:59.999000+07:00
2025-09-02 02:00:00+00:00,109313.0,110272.06,109171.78,110246.01,1081.14032,2025-09-02 02:59:59.999000+00:00,118592152.50984390,102429,672.98581000,73848386.10236150,0,2025-09-02 09:00:00+07:00,2025-09-02 09:59:59.999000+07:00
2025-09-02 03:00:00+00:00,110246.0,110623.97,110060.12,110322.18,916.19598,2025-09-02 03:59:59.999000+00:00,101074468.24990220,137369,470.98981000,51961061.26697280,0,2025-09-02 10:00:00+07:00,2025-09-02 10:59:59.999000+07:00
2025-09-02 04:00:00+00:00,110322.19,110420.0,110143.62,110310.56,492.48149,2025-09-02 04:59:59.999000+00:00,54307264.08124230,70886,239.48173000,26410170.89124490,0,2025-09-02 11:00:00+07:00,2025-09-02 11:59:59.999000+07:00
2025-09-02 05:00:00+00:00,110310.56,110337.06,110045.01,110209.32,359.35463,2025-09-02 05:59:59.999000+00:00,39594533.20570180,67337,179.80463000,19811002.11574300,0,2025-09-02 12:00:00+07:00,2025-09-02 12:59:59.999000+07:00
2025-09-02 06:00:00+00:00,110209.33,110610.5,110173.96,110376.63,596.39606,2025-09-02 06:59:59.999000+00:00,65846081.89418220,90493,354.10643000,39095601.90516400,0,2025-09-02 13:00:00+07:00,2025-09-02 13:59:59.999000+07:00
2025-09-02 07:00:00+00:00,110376.63,110400.0,110000.0,110233.92,504.4839,2025-09-02 07:59:59.999000+00:00,55599432.74736050,99373,221.54454000,24416320.67955040,0,2025-09-02 14:00:00+07:00,2025-09-02 14:59:59.999000+07:00
2025-09-02 08:00:00+00:00,110233.91,110711.1,110052.27,110360.0,557.03627,2025-09-02 08:59:59.999000+00:00,61471812.94765800,113763,309.29490000,34139319.21739720,0,2025-09-02 15:00:00+07:00,2025-09-02 15:59:59.999000+07:00
2025-09-02 09:00:00+00:00,110360.01,110699.58,110256.94,110450.56,476.55196,2025-09-02 09:59:59.999000+00:00,52625783.32803890,94933,220.90717000,24399206.07803620,0,2025-09-02 16:00:00+07:00,2025-09-02 16:59:59.999000+07:00
2025-09-02 10:00:00+00:00,110450.56,110477.85,110185.04,110199.49,313.58592,2025-09-02 10:59:59.999000+00:00,34596901.73548030,44425,191.27616000,21101555.02724750,0,2025-09-02 17:00:00+07:00,2025-09-02 17:59:59.999000+07:00
